query_id,dcg_score,mrr_score,majority_at_k_score
19335,0.4602761326871767,0.4322409419318244,0.25
47923,0.3663941028447673,0.2603574203574203,0.0
87181,0.5389232904491175,0.5866532233389812,0.7
87452,0.4412349921465595,0.39317354024357,0.1
104861,0.4968057681639545,0.4898542671365068,0.55
130510,0.5435765902799701,0.6015728121124818,1.0
131843,0.5535142645069933,0.6224850013042345,1.0
146187,0.4190243586078501,0.3304050006394364,0.0
148538,0.3828941223752624,0.2765523717024126,0.0
156493,0.5608350130702672,0.6,0.6
168216,0.3170104702854226,0.183090244409951,0.0
182539,0.5466840923264046,0.589647854708489,0.4666666666666667
183378,0.466945400299197,0.4412419037578001,0.4666666666666666
207786,0.5323171443575194,0.5607878169629399,0.7
264014,0.4254420886419227,0.3696866445238398,0.48
359349,0.3817437577066312,0.2998124187329311,0.4333333333333333
405717,0.5645120553634795,0.6427942970222279,1.0
443396,0.5270514730223482,0.5556207233626588,0.6666666666666666
451602,0.4824322312013122,0.4688747942020609,0.4666666666666666
489204,0.5033030701633509,0.5035128789911637,0.4
490595,0.3840227646086632,0.289171341137602,0.2833333333333333
527433,0.4580164437231119,0.4147710195522069,0.4
573724,0.4582438167195424,0.4239825902007963,0.44
833860,0.6263912501227599,0.7292785481777545,0.7666666666666666
855410,0.5487445387164789,0.606204363763272,1.0
915593,0.435240574762964,0.3589522926849562,0.0
962179,0.4396070317767725,0.3650061539579111,0.0
1037798,0.572140261814542,0.6569035781076489,1.0
1063750,0.4188266117813454,0.3360461930809632,0.3999999999999999
1103812,0.3467408443210179,0.2258585858585858,0.0
1106007,0.5359502937895259,0.5814655127527913,0.8333333333333333
1110199,0.6268194758473805,0.7384762137680259,0.8666666666666666
1112341,0.3246380106199714,0.1996746792667148,0.13
1113437,0.4847810528736007,0.4690201098130815,0.64
1114646,0.57128531658542,0.6554283330297386,1.0
1114819,0.3152212505848596,0.2009157334452563,0.3333333333333333
1115776,0.3961820430122167,0.2922671325595926,0.0
1117099,0.4306619979845867,0.3606817048322432,0.1666666666666666
1121402,,,
1121709,0.4502627000975406,0.3994444444444444,0.3
1124210,0.4438245472194314,0.4036739747867351,0.41
1129237,0.5650760461222811,0.6166512390158821,0.8333333333333333
1133167,0.5825218892013038,0.6672476400092652,0.7
