query_id,dcg_score,mrr_score,majority_at_k_score
19335,0.4224693789461962,0.3662548590472096,0.25
47923,0.4071356430268504,0.3339105339105339,0.0
87181,0.4942901825131082,0.49622806422743,0.3833333333333333
87452,0.4963572591497144,0.4911034458569728,0.3
104861,0.4789385420318593,0.4601983226799547,0.5999999999999999
130510,0.5458364318755221,0.6071627608879914,1.0
131843,0.5261714858702861,0.5598499061913698,0.8
146187,0.3786978770220357,0.2688565214728996,0.0
148538,0.4778959580162278,0.448195475879212,0.4
156493,0.5445303051688801,0.5695887445887446,0.5
168216,0.3982017509319513,0.3026262276127492,0.0
182539,0.3948554383140475,0.3047915335188657,0.4333333333333333
183378,0.4427363294835089,0.3993533118735398,0.45
207786,0.4999895621877747,0.4954932221160081,0.5
264014,0.3724354226866209,0.2697319938828063,0.3166666666666666
359349,0.5156104520116034,0.5246466546704955,0.4
405717,0.5082595855960695,0.5287937196500627,0.75
443396,0.5012364349647723,0.4984580709570908,0.4666666666666666
451602,0.4104123368516708,0.3208728414451013,0.1166666666666666
489204,0.4471978528413413,0.3995304670277521,0.4333333333333333
490595,0.479801563198162,0.4573974706165892,0.4166666666666666
527433,0.4960501964477427,0.4913493304294158,0.5
573724,0.4135603134515273,0.3317808988185416,0.4
833860,0.4496236584612781,0.408500817604447,0.4
855410,0.5384983646165542,0.5831501531881033,0.6
915593,0.4710768712352672,0.4335346591151637,0.1
962179,0.4357533889236794,0.3713423091379059,0.2
1037798,0.5649539837375788,0.6436394314596565,1.0
1063750,0.4180832148553771,0.3364993907373877,0.2999999999999999
1103812,0.4485910728372663,0.3847619047619047,0.0
1106007,0.4914549322182791,0.4816573350622254,0.4
1110199,0.4920428224587122,0.4871599219383362,0.6666666666666666
1112341,0.3145887041717999,0.1819539327628175,0.0
1113437,0.4529627909700805,0.4114554339332338,0.53
1114646,0.5236312708120856,0.5553424336083951,1.0
1114819,0.4747221394796214,0.4575817597792216,0.3333333333333333
1115776,0.4244349676158106,0.3399266130226465,0.1
1117099,0.4665051295820737,0.4291850608836896,0.3
1121402,,,
1121709,0.4615377257399909,0.4206842177430413,0.25
1124210,0.3783943380233599,0.2894529499624647,0.18
1129237,0.596713482418335,0.6619494038034316,0.6333333333333333
1133167,0.5422802776696974,0.5734596499508126,0.6499999999999999
