query_id,dcg_score,mrr_score,majority_at_k_score
19335,0.5131096884253632,0.5318689017262408,0.3
47923,0.4427229589239039,0.3728937728937728,0.0
87181,0.4762095932374374,0.4437553014869703,0.5666666666666667
87452,0.47369112173087,0.4462159875412731,0.4
104861,0.4388036527486646,0.3836231523616834,0.5
130510,0.5618936854895457,0.6389523771359482,1.0
131843,0.5437105263156415,0.6012940940752178,1.0
146187,0.4023536480220643,0.3091455160442352,0.0
148538,0.3697746340407464,0.2564434261582978,0.0
156493,0.4314985418701996,0.3984126984126984,0.4
168216,0.3054619474004239,0.1759973540991104,0.0666666666666666
182539,0.5582404664594968,0.6101819298858083,0.4333333333333333
183378,0.4249328973003511,0.3516627857301104,0.3833333333333333
207786,0.4486052327252656,0.3863306721342189,0.5333333333333333
264014,0.4930721747388558,0.4939124336461466,0.44
359349,0.4048075894344839,0.3346968483230165,0.4666666666666666
405717,0.5404774743558693,0.5952920763410268,1.0
443396,0.5526609275371971,0.6107405847788063,0.7999999999999999
451602,0.4315794739361237,0.3648503058140757,0.1833333333333333
489204,0.4866769379184338,0.4724093992973538,0.5
490595,0.5364665971182279,0.5688495683775888,0.6166666666666666
527433,0.5762011738036256,0.665476917431692,1.0
573724,0.399293338498207,0.3034364480889374,0.25
833860,0.4532256730181219,0.4136658577399913,0.6
855410,0.5378396817653981,0.5836063643052317,0.8
915593,0.4440824729038349,0.3777247623483782,0.1
962179,0.4235238140568279,0.3412441908623569,0.1
1037798,0.5842586867620031,0.6780866853696746,1.0
1063750,0.4082462569795725,0.3130258613723473,0.2666666666666666
1103812,0.3761489124542999,0.2581818181818182,0.0
1106007,0.580133167309963,0.6505873352287115,0.6
1110199,0.5957547383530786,0.6714950484664806,0.7499999999999999
1112341,0.3481629849012521,0.2332872582427723,0.18
1113437,0.4124616607848044,0.351412066143402,0.34
1114646,0.6170202668225434,0.7320736493338671,1.0
1114819,0.4388662950141787,0.3873687867381192,0.3666666666666666
1115776,0.4741319082427822,0.4466996915776196,0.3666666666666666
1117099,0.4198769568799774,0.354820987638284,0.3333333333333333
1121402,,,
1121709,0.592752405294038,0.6954945054945055,1.0
1124210,0.4555160370288311,0.4281147732655029,0.2799999999999999
1129237,0.661465122275442,0.7696453286472131,0.6333333333333332
1133167,0.524449086471054,0.5476727877026205,0.7
