query_id,dcg_score,mrr_score,majority_at_k_score
19335,0.5286539592128671,0.5616348055372447,0.6666666666666666
47923,0.5839708046469811,0.6666666666666666,1.0
87181,0.5255733749075454,0.5555555555555556,0.5
87452,0.5284521429022996,0.56,0.5
104861,0.4746316997055164,0.44477028347996084,0.3333333333333333
130510,0.5267568522070536,0.5555555555555556,0.3333333333333333
131843,0.52986403741641,0.5614035087719298,0.6666666666666666
146187,0.5147199877993355,0.5333333333333333,0.3333333333333333
148538,0.5372056731092538,0.5758354755784061,0.6666666666666666
156493,0.5372435736804816,0.5714285714285715,0.5
168216,0.6034876950796129,0.6944444444444444,0.6666666666666666
182539,0.5896974624002205,0.6666666666666666,0.6666666666666666
183378,0.5052926836159717,0.5152224824355972,0.3333333333333333
207786,0.5287868975362573,0.5605381165919282,0.5
264014,0.5253683002944834,0.555229716520039,0.6666666666666666
359349,0.5602322556595584,0.6116504854368932,0.6666666666666666
405717,0.5535503386200996,0.6,0.6666666666666666
443396,0.5253683002944834,0.555229716520039,0.6666666666666666
451602,0.5253683002944834,0.555229716520039,0.6666666666666666
489204,0.5705043274926681,0.6431372549019607,0.6666666666666666
490595,0.5528193124079938,0.6031746031746031,0.75
527433,0.5372056731092538,0.5758354755784061,0.6666666666666666
573724,0.507650537995389,0.5215881970058581,0.5
833860,0.48566562815320447,0.4666666666666667,0.5
855410,0.52986403741641,0.5614035087719298,0.6666666666666666
915593,0.52986403741641,0.5614035087719298,0.6666666666666666
962179,0.5374578061420593,0.5754857997010463,0.5
1037798,0.5374578061420593,0.5754857997010463,0.5
1063750,0.4057724585485759,0.323094425483504,0.5
1103812,0.5578858913022597,0.6000000000000001,0.5
1106007,0.52986403741641,0.5614035087719298,0.6666666666666666
1110199,0.537081801407832,0.5755947812739831,0.5
1112341,0.4592846660663049,0.4217687074829931,0.6
1113437,0.4746316997055164,0.44477028347996084,0.3333333333333333
1114646,0.5498210911744196,0.5951417004048584,0.6666666666666666
1114819,0.43624835739557233,0.3701799485861183,0.3333333333333333
1115776,0.52986403741641,0.5614035087719298,0.6666666666666666
1117099,0.5535503386200996,0.6,0.6666666666666666
1121402,,,
1121709,0.5943161289177871,0.6666666666666666,0.5
1124210,0.3874198877491021,0.28213831141281287,0.3333333333333333
1129237,0.5602322556595584,0.6116504854368932,0.6666666666666666
1133167,0.5302020608645663,0.5640828856485034,0.5
