query_id,dcg_score,mrr_score,majority_at_k_score
19335,0.4069357795039804,0.3252973580945332,0.3999999999999999
47923,0.4696709804438596,0.4285714285714286,
87181,0.5814207141268457,0.6766486142083467,1.0
87452,0.5407402259135673,0.5887640449438203,0.8
104861,0.3898728096930814,0.2910011686793923,0.5
130510,0.615563331057436,0.7384615384615385,1.0
131843,0.546546529670947,0.608294930875576,1.0
146187,0.4521588091916985,0.388061826138151,0.0
148538,0.4798983709967725,0.4657098390574877,0.5
156493,0.5372435736804816,0.5714285714285715,0.5
168216,0.5044504715057799,0.5173147281545137,0.3999999999999999
182539,0.5372056731092538,0.5758354755784061,0.6666666666666666
183378,0.50129805183528,0.5102147525676937,0.2833333333333333
207786,0.4908564547952067,0.4722324383964692,0.5
264014,0.4731412160409698,0.4424514200298953,0.5
359349,0.5544818429958465,0.6015433110578742,0.6333333333333332
405717,0.6326235400505084,0.7605633802816901,1.0
443396,0.4994595813433613,0.4946236559139785,0.6666666666666666
451602,0.4274921213973576,0.3609940515156836,0.2666666666666666
489204,0.4792142273944119,0.452371462734157,0.5
490595,0.5080810806385869,0.5158241256803886,0.7
527433,0.5307644531302562,0.5711270433036995,1.0
573724,0.4229458703668179,0.3408548492080711,0.3
833860,0.4824954003007278,0.4571428571428572,0.5
855410,0.5575352867996559,0.6268656716417911,1.0
915593,0.4927127274201444,0.480965956733188,0.5
962179,0.4583021593027488,0.4027215888194189,0.0
1037798,0.5527199243085034,0.6193702670386608,1.0
1063750,0.4124003983749792,0.3151079136690647,0.0
1103812,0.3829245375210163,0.2615384615384615,0.0
1106007,0.5338618488296235,0.577861163227017,1.0
1110199,0.5863411726121619,0.6795875625079126,0.6666666666666666
1112341,0.3260240061357282,0.2025377934599251,0.15
1113437,0.6195624482915097,0.7113821138211383,0.5
1114646,0.6214251111907041,0.744974992223643,1.0
1114819,0.5590754652537938,0.6103896103896105,0.5
1115776,0.468671629263179,0.4279385680294181,0.1
1117099,0.4948275682754689,0.4907443365695793,0.5333333333333333
1121402,,,
1121709,0.5372435736804816,0.5714285714285715,0.5
1124210,0.4258501123588578,0.36923621264011,0.4
1129237,0.5084563115841529,0.5208819164723341,0.8
1133167,0.5496007558523377,0.6094230112666439,0.6666666666666666
