query_id,dcg_score,mrr_score,majority_at_k_score
19335,0.5365201841977179,0.5814769325149134,0.7666666666666666
47923,0.41786757592616847,0.3526640026640026,0.3
87181,0.5474585223221221,0.6015321898205226,0.6666666666666666
87452,0.5178666088840084,0.5403256528417819,0.6
104861,0.4524227849816803,0.39780172034707845,0.5666666666666667
130510,0.581366734590208,0.6573813317043364,0.6
131843,0.5239031813443387,0.5497088472989514,0.5333333333333333
146187,0.4637760002213443,0.4413258323278231,0.26666666666666666
148538,0.4425109560785881,0.3966332453288975,0.3
156493,0.5339523696151869,0.556060606060606,0.5
168216,0.4872618629529232,0.48182390048865065,0.5
182539,0.5861582440372329,0.6624486382313372,0.6333333333333333
183378,0.5501004405779766,0.600683887166953,0.4
207786,0.5627936384307579,0.6185319058215908,0.6833333333333333
264014,0.4255307491580499,0.35819523047115065,0.43
359349,0.4979808786943982,0.49840776699029127,0.5333333333333333
405717,0.5338609035489885,0.5611573892562117,0.6333333333333333
443396,0.516933002886342,0.5299170410487954,0.65
451602,0.4436444343100625,0.39213915169224,0.4
489204,0.5022207478653055,0.4960736876497555,0.5666666666666667
490595,0.5030272090660471,0.49971214752674487,0.5866666666666667
527433,0.5178425436572653,0.5315168938334975,0.4999999999999999
573724,0.5449949289882307,0.594081754390903,0.56
833860,0.5380418854765242,0.5656418984087723,0.5333333333333333
855410,0.5305433852503791,0.5664950832300955,0.7
915593,0.49947390019309845,0.49975741984528665,0.5666666666666667
962179,0.5001837642736828,0.501261662700703,0.5
1037798,0.5386579397153535,0.5781915389283424,0.5333333333333333
1063750,0.4216046504547199,0.34558564743393405,0.4333333333333333
1103812,0.4512857596695358,0.41841269841269846,0.2
1106007,0.5426063024891012,0.5818733815488242,0.6666666666666666
1110199,0.5289105809367838,0.560346239067759,0.6333333333333333
1112341,0.4788529724079402,0.4671063036005994,0.4666666666666666
1113437,0.4777655279417461,0.45625877236721885,0.5166666666666666
1114646,0.5875088312319902,0.6660934126141783,0.7
1114819,0.3962179786874522,0.30033695860854326,0.13333333333333333
1115776,0.4617299082928749,0.4347776939390625,0.5
1117099,0.5858606872868312,0.6586447905079719,0.6333333333333333
1121402,,,
1121709,0.5643979847497576,0.6165317035905271,0.6666666666666666
1124210,0.4653567510501575,0.44324587647183733,0.35
1129237,0.5359051586460708,0.5694220989366621,0.5999999999999999
1133167,0.536627605879279,0.5781327159897783,0.6166666666666666
