query_id,dcg_score,mrr_score,majority_at_k_score
19335,0.4965623076736225,0.49146373159286416,0.4666666666666667
47923,0.5275225179475644,0.5523809523809524,1.0
87181,0.5192541740878489,0.5450082451076683,0.4666666666666666
87452,0.48945548072860473,0.4787956989247312,0.3
104861,0.5208143745208448,0.5442088278562942,0.5
130510,0.5267568522070536,0.5555555555555556,0.3333333333333333
131843,0.5567507678991865,0.623149015500897,1.0
146187,0.44510502236580807,0.38562711864406773,0.1
148538,0.5588962151975226,0.6254367810089179,0.9
156493,0.4968639545573598,0.48831168831168836,0.3
168216,0.6034876950796129,0.6944444444444444,0.6666666666666666
182539,0.5896974624002205,0.6666666666666666,0.6666666666666666
183378,0.4930577893133149,0.49046980089509695,0.31666666666666665
207786,0.5086633195973906,0.5174014379731428,0.5
264014,0.51707888839578,0.5389204525317821,0.6
359349,0.5602322556595584,0.6116504854368932,0.6666666666666666
405717,0.5762046716866902,0.6426901319924576,0.7333333333333332
443396,0.5219573345558631,0.5419853638749382,0.75
451602,0.5079387588273878,0.5180840664711632,0.5999999999999999
489204,0.4527690053789472,0.41449736412592786,0.39999999999999997
490595,0.5528193124079938,0.6031746031746031,0.75
527433,0.5170142099665175,0.5347043701799485,0.5999999999999999
573724,0.507650537995389,0.5215881970058581,0.5
833860,0.5142345216550479,0.5268571428571429,0.6
855410,0.5539478209716322,0.6171689945274851,0.9
915593,0.45524741108481964,0.40329134036999204,0.2
962179,0.5273783258294885,0.5599377368031735,0.4333333333333333
1037798,0.5482784049581657,0.5979557916022041,0.7666666666666666
1063750,0.41378251281705253,0.3293813285803075,0.4
1103812,0.5051790906461723,0.5016666666666667,0.4
1106007,0.5335088178377899,0.5708969393179919,0.7
1110199,0.5892512955572984,0.6634913300181172,0.5900000000000001
1112341,0.44750228015331645,0.39999828606728915,0.62
1113437,0.45878412832965704,0.413891154606213,0.31666666666666665
1114646,0.616316684507158,0.7344705655986286,1.0
1114819,0.44764957504485514,0.3924258262217193,0.3333333333333333
1115776,0.4902742301527091,0.4769983200832127,0.5
1117099,0.519991255711304,0.5418169136878814,0.6666666666666666
1121402,,,
1121709,0.5178278935997085,0.52,0.3
1124210,0.41380681750825027,0.3326171911307889,0.39999999999999997
1129237,0.5994275190323988,0.6768322086512232,0.7333333333333332
1133167,0.5331043589755635,0.5686440512695206,0.5
