query_id,dcg_score,mrr_score,majority_at_k_score
19335,0.4079920443694255,0.3426291948184108,0.26666666666666666
47923,0.2585166399211718,0.1288888888888889,0.0
87181,0.5528738778336207,0.6043164255141044,0.6666666666666666
87452,0.4893277357709621,0.4857821197558051,0.5
104861,0.5848639747968655,0.6550518891656706,0.55
130510,0.6059275779351042,0.7101718672995404,1.0
131843,0.5989161145106416,0.6946972423906134,1.0
146187,0.4834811590354711,0.4600587614117691,0.25
148538,0.37188238493893067,0.26658884256190263,0.06666666666666667
156493,0.4270193924038644,0.3777777777777778,0.3
168216,0.30165739295764354,0.1695879873874237,0.06666666666666667
182539,0.5623998057285011,0.6077691766406839,0.5333333333333333
183378,0.47051189570208074,0.4415111866376728,0.4333333333333333
207786,0.48113843637024234,0.45324294526585873,0.5666666666666667
264014,0.5666629358665903,0.6237934832741725,0.5666666666666667
359349,0.5175315490585778,0.5371892224891868,0.4666666666666666
405717,0.5270257869420776,0.5567020407264457,0.7333333333333333
443396,0.5804078869250098,0.6633902117617958,0.8666666666666666
451602,0.4390509311690529,0.3798586578295647,0.3333333333333333
489204,0.4884216781262986,0.4717978875493447,0.55
490595,0.4970017698314468,0.5010696397780229,0.4666666666666666
527433,0.5003258289773782,0.5022677749962454,0.7
573724,0.4635084001625514,0.434629070315211,0.43
833860,0.4471097232374538,0.4157686767742509,0.36666666666666664
855410,0.5398179467277896,0.5860482611815754,0.9
915593,0.4911321763894687,0.4798085010027819,0.3
962179,0.44216948834369996,0.3816380442010785,0.3
1037798,0.5882509451011948,0.6843853045416515,1.0
1063750,0.3735694220367814,0.25790391235039295,0.2
1103812,0.32649209544596025,0.19790209790209787,0.0
1106007,0.5651073643079372,0.617758873179207,0.5666666666666667
1110199,0.5970531497348847,0.6815811107278142,0.7499999999999999
1112341,0.3441579888964168,0.2198048232143237,0.05
1113437,0.3955335146819236,0.3177926480890717,0.39
1114646,0.5381623298906123,0.5801752591341374,0.7333333333333333
1114819,0.38482143894165094,0.312552223655535,0.3333333333333333
1115776,0.4312975872228324,0.367888705261499,0.1
1117099,0.5091613512399554,0.5206059498916954,0.4666666666666667
1121402,,,
1121709,0.5609176329250862,0.6165112665112666,0.7
1124210,0.3658678379812968,0.26621942937039333,0.32999999999999996
1129237,0.5067653912211803,0.5117093105899075,0.5999999999999999
1133167,0.5105239470655666,0.5293220007118392,0.6
